OMIM	HGNC Approved Gene Symbol	Cytogenetic location
612523	IQCH	15q23
612524	RPP21	6p21.32
612525	NA	NA
612526	NA	NA
612527	NA	NA
612528	NA	NA
612529	NA	NA
612530	NA	NA
612531	THAP2	12q21.1
612532	THAP3	1p36.1
612533	THAP4	2q37.3
612534	THAP5	7q22.3
612535	THAP6	4q21.21
612536	THAP8	19q13.13
612537	THAP9	4q21.3
612538	THAP10	15q22.32
612539	NA	NA
612540	NA	NA
612541	NA	NA
612542	NA	NA
612543	USP36	17q25.3
612544	ABLIM2	4p16.1
612545	ABHD11-AS1	7q11.23
612546	WBSCR27	7q11.23
612547	WBSCR28	7q11.23
612548	TRIM50	7q11.23
612549	TRIM73	7q11.23
612550	TRIM74	7q11.23
612551	NA	NA
612552	ZBED4	22q13.33
612553	MIR370	14q32.2
612554	NA	NA
612555	NA	NA
612556	NA	NA
612557	NA	NA
612558	NA	NA
612559	NA	NA
612560	NA	NA
612561	NA	NA
612562	NA	NA
612563	NA	NA
612564	TXNDC9	2q11.2
612565	RAB1B	11q13.1
612566	NA	NA
612567	NA	NA
612568	SPIC	12q23.2
612569	CCAR1	10q22.1
612570	FBN2	5q23.3
612571	NA	NA
612572	NA	NA
612573	NA	NA
612574	NA	NA
612575	NA	NA
612576	NA	NA
612577	NA	NA
612578	NA	NA
612579	NA	NA
612580	NA	NA
612581	NA	NA
612582	NA	NA
612583	SPNS1	16p11.2
612584	SPNS2	17p13.2
612585	CLPTM1L	5p15.33
612586	NA	NA
612587	NA	NA
612588	BCLAF1	6q23.3
612589	NA	NA
612590	NA	NA
612591	NA	NA
612592	NA	NA
612593	NA	NA
612594	NA	NA
612595	NA	NA
612596	NA	NA
612597	CRTAM	11q24.1
612598	RNF11	1p32
612599	NA	NA
612600	MRM3	17p13.3
612601	RFPL4A	19q13.42
612602	RBM15B	3p21.1
612603	LCE1A	1q21.3
612604	LCE1B	1q21.3
612605	LCE1C	1q21.3
612606	LCE1D	1q21.3
612607	LCE1E	1q21.3
612608	LCE1F	1q21.3
612609	LCE2A	1q21.3
612610	LCE2B	1q21
612611	LCE2C	1q21.3
612612	LCE2D	1q21.3
612613	LCE3A	1q21.3
612614	LCE3B	1q21.3
612615	LCE3C	1q21.3
612616	LCE3D	1q21
612617	LCE3E	1q21.3
612618	LCE4A	1q22
612619	LCE5A	1q21.3
612620	RASSF6	4q21.1
612621	NA	NA
612622	NA	NA
612623	NA	NA
612624	NA	NA
612625	LMBRD1	6q13
612626	NA	NA
612627	NA	NA
612628	NA	NA
612629	NA	NA
612630	NA	NA
612631	NA	NA
612632	NA	NA
612633	NA	NA
612634	NA	NA
612635	NA	NA
612636	UNC80	2q35
612637	NA	NA
612638	NDUFA11	19p13.3
612639	NA	NA
612640	TBATA	10q22.2
612641	ANK1	8p11.21
612642	NA	NA
612643	NA	NA
612644	NA	NA
612645	NA	NA
612646	MACC1	7p15.3
612647	RSPH4A	6q22.1
612648	RSPH9	6p21.1
612649	NA	NA
612650	NA	NA
612651	NA	NA
612652	NA	NA
612653	NA	NA
612654	TCHP	12q24.11
612655	TBC1D7	6p23
612656	NA	NA
612657	NA	NA
612658	TJAP1	6p21.1
612659	RFX6	6q22.31
612660	RFX7	15q21.3
612661	WRAP53	17p13.1
612662	TBC1D15	12q15
612663	TIFAB	5q31.1
612664	RERG	12p13.1
612665	TEX101	19q13.31
612666	DSTYK	1q32
612667	HJURP	2q37.1
612668	TAS2R43	12p13.2
612669	TAS2R31	12p13.2
612670	NA	NA
612671	NA	NA
612672	RAB10	2p23.3
612673	RAB14	9q33.2
612674	NA	NA
612675	SCARNA15	15q25.2
612676	QDPR	4p15.31
612677	PYHIN1	1q23.1
612678	CELF3	1q21
612679	CELF4	18q12
612680	CELF5	19p13
612681	CELF6	15q24
612682	DRAXIN	1p36.22
612683	TEKT3	17p12
612684	ISM2	14q24.3
612685	CAMSAP3	19p13.2
612686	PLEKHA7	11p15
612687	RGMB	5q21.1
612688	RNF168	3q29
612689	TJP3	19p13.3
612690	NA	NA
612691	NA	NA
612692	NA	NA
612693	URM1	9q34.13
612694	CTU1	19q13.41
612695	VTRNA1-1	5q31.3
612696	VTRNA1-2	5q31.3
612697	VTRNA1-3	5q31.3
612698	MIR187	18q12.2
612699	RIMBP3	22q11.21
612700	RIMBP3B	22q11.21
612701	RIMBP3C	22q11.21
612702	NA	NA
612703	NA	NA
612704	RGPD1	2p11.2
612705	RGPD2	2p11.2
612706	RGPD3	2q12.2
612707	RGPD4	2q12.3
612708	RGPD5	2q13
612709	RGPD6	2q13
612710		NA
612711	GCC2	2q12.3
612712	NA	NA
612713	NA	NA
612714	NA	NA
612715	NA	NA
612716	NA	NA
612717	NA	NA
612718	NA	NA
612719	PTS	11q22.3
612720	DHX29	5q11.2
612721	RESP18	2q35
612722	ELP3	8p21.1
612723	PLEKHH2	2p22
612724	ALDOB	9q21.3-q22.2
612725	PPP6C	9q33.3
612726	NA	NA
612727	NA	NA
612728	NA	NA
612729	NA	NA
612730	SLC9A8	20q13.13
612731	NA	NA
612732	CPOX	3q12
612733	THOC5	22q12
612734	TLX1NB	10q24
612735	HLA-DRB3	6p21.3 alternate reference locus
612736	NA	NA
612737	NA	NA
612738	SLC9C1	3q13
612739	SPACA1	6q15
612740	NA	NA
612741	SNAI3	16q24.3
612742	MIR181A1	1q32.1
612743	MIR181A2	9q33.3
612744	MIR181B1	1q32.1
612745	MIR181B2	9q33.3
612746	MIR181C	19p13.13
612747	TFIP11	22q12.1
612748	LYZL2	10p11.23
612749	SPACA3	17q12
612750	LYZL4	3p21.33
612751	LYZL6	17q12
612752	CXXC5	5q31.3
612753	CCBE1	18q21.32
612754	GLRX3	10q26
612755	NAA25	12q24.13
612756	TCAM1P	17q23.3
612757	GPIHBP1	8q24.3
612758	TAPT1	4p15.32
612759	NA	NA
612760	SNRK	3p22.1
612761	SMARCAD1	4q22.3
612762	SUPT7L	2p23.3
612763	TADA1	1q24.1
612764	ISY1	3q21.3
612765	SFI1	22q12.2
612766	BABAM1	19p13.11
612767	DHX36	3q25.2
612768	FNIP2	4q32.1
612769	NEAT1	11q13.1
612770	PISD	22q12.2
612771	DUOXA1	15q21.1
612772	DUOXA2	15q21.1
612773	BCAM	19q13.32
612774	TAS2R46	12p13.2
612775	NA	NA
612776	NA	NA
612777	NA	NA
612778	SETD2	3p21.31
612779	DPYD	1p22
612780	NA	NA
612781	NA	NA
612782	NA	NA
612783	NA	NA
612784	HYPK	15q14
612785	NA	NA
612786	CCNY	10p11.22
612787	PUS10	2p16.1
612788	FOXQ1	6p25
612789	NA	NA
612790	ARHGEF28	5q13.2
612791	ZKSCAN3	6p22.1
612792	PTDSS1	8q22
612793	PTDSS2	11p15
612794	NA	NA
612795	NA	NA
612796	NA	NA
612797	NA	NA
612798	NA	NA
612799	EARS2	16p12.2
612800	CARS2	13q34
612801	IARS2	1q41
612802	VARS2	6p21.33
612803	NARS2	11q14.1
612804	SARS2	19q13.2
612805	TARS2	1q21.2
612806	GPR89B	1q21.1
612807	LRFN1	19q13.2
612808	LRFN2	6p21.2-p21.1
612809	LRFN3	19q13.13
612810	LRFN4	11q13.1
612811	LRFN5	14q21.1
612812	PFN3	5q35.2
612813	NA	NA
612814	SPATA18	4q11
612815	ZDHHC13	11p15.1
612816	UTP18	17q21.33
612817	KRR1	12q
612818	NUSAP1	15q14
612819	NOC4L	12q24.33
612820	NPTN	15q24.1
612821	GPR89A	1q21.1
612822	UTP20	12q23
612823	TAF1D	11q21
612824	SEC14L3	22q12.2
612825	SEC14L4	22q12.1
612826	SGPP1	14q23.1
612827	SGPP2	2q36.3
612828	CEBPZ	2p22.3
612829	RAB3C	5q13
612830	DHRS3	1p36.1
612831	HSD17B11	4q22.1
612832	HSD17B14	19q13.33
612833	DHRS7	14q23.1
612834	PHLDB1	11q23.3
612835	PLCH1	3q25
612836	PLCH2	1p36.32
612837	COQ9	16q13
612838	NA	NA
612839	TET2	4q24
612840	NA	NA
612841	NA	NA
612842	RASD2	22q13.1
612843	NA	NA
612844	SENP3	17p13
612845	SENP5	3q29
612846	SENP7	3q12
612847	NA	NA
612848	SDHAF1	19q13.12
612849	USP46	4q12
612850	TUBB2B	6p25.2
612851	NA	NA
612852	NA	NA
612853	NA	NA
612854	SEC16A	9q34.3
612855	SEC16B	1q25.2
612856	ASTN2	9q33
612857	PLAC9	10q23.2
612858	NA	NA
612859	TIGIT	3q13.31
612860	QSOX2	9q34.3
612861	NOP16	5q35.2
612862	NA	NA
612863	NA	NA
612864	PLA2G4D	15q14
612865	PIP5KL1	9q34.13
612866	ALG14	1p21.3
612867	NA	NA
612868	NA	NA
612869	ATRNL1	10q26
612870	PHIP	6q14
612871	NKAIN1	1p35.2
612872	NKAIN3	8q12.3
612873	NKAIN4	20q13.33
612874	NA	NA
612875	NA	NA
612876	NA	NA
612877	NA	NA
612878	EXPH5	11q22.3
612879	MAMDC2	9q21.2
612880	SYTL2	11q14.1
612881	NA	NA
612882	NA	NA
612883	NA	NA
612884	NA	NA
612885	NA	NA
612886	NA	NA
612887	SEPT11	4q21.1
612888	LRRC8B	1p22.2
612889	LRRC8C	1p22.2
612890	LRRC8D	1p22.2
612891	LRRC8E	19p13.2
612892	NA	NA
612893	NA	NA
612894	NA	NA
612895	NXN	17p13
612896	RDM1	17q11.2
612897	SEPT1	16p11.2
612898	COQ4	9q34.2
612899	NA	NA
612900	NA	NA
612901	TUBB1	20q13.32
612902	LCN8	9q34.3
612903	LCN9	9q34
612904	LCN10	9q34.3
612905	LCN12	9q34
612906	RAB32	6q24.2
612907	TRNT1	3p25.1
612908	NA	NA
612909	RAB6C	2q21.1
612910	PHF23	17p13.1
612911	NDUFAF3	3p21.31
612912	TMEM97	17q11.2
612913	NA	NA
612914	MED29	19q13.2
612915	MED20	6p21.1
612916	NA	NA
612917	NA	NA
612918	NA	NA
612919	LANCL2	7q31.1-q31.33
612920	TSPEAR	21q22.3
612921	NA	NA
612922	NA	NA
612923	NA	NA
612924	NA	NA
612925	NA	NA
612926	NA	NA
612927	AVL9	7p14.3
612928	ISOC2	19q13.42
612929	NA	NA
612930	PID1	2q36.3
612931	PGAM2	7p13-p12
612932	NA	NA
612933	NA	NA
612934	NA	NA
612935	MPRIP	17p11.2
612936	NA	NA
612937	NA	NA
612938	NA	NA
612939	HSPBP1	19q13.42
612940	NA	NA
612941	PRPF40A	2q23.3
612942	RAB25	1q22
612943	NA	NA
612944	RNASET2	6q27
612945	RAB4B	19q13.2
612946	NA	NA
612947	NA	NA
612948	NA	NA
612949	NA	NA
612950	NA	NA
612951	NA	NA
612952	NA	NA
612953	NA	NA
612954	NA	NA
612955	NA	NA
612956	NA	NA
612957	NA	NA
612958	TACO1	17q23.3
612959	ESRP1	8q22.1
612960	ESRP2	16q22.1
612961	NA	NA
612962	DCTN5	16p12.1
612963	DCTN6	8p12
612964	NA	NA
612965	NA	NA
612966	RAB22A	20q13
612967	NA	NA
612968	NA	NA
612969	TIGD7	16p13.11
612970	NA	NA
612971	PDZD7	10q24.32
612972	TIGD1	2q37.1
612973	TIGD2	4q21.3
612974	DEPTOR	8q24.12
612975	NA	NA
612976	NA	NA
612977	DCUN1D4	4q11
612978	CBLN3	14q12
612979	SYS1	20q13.12
612980	IMP3	15q24
612981	IMP4	2q21.1
612982	MIR210	11p15.5
612983	MIR106B	7q22.1
612984	MIR93	7q22.1
612985	IRX3	16q12.2
612986	EID3	12q23.3
612987	NSMCE4A	10q26.13
612988	TMEM126A	11q14.1
612989	NA	NA
612990	ASXL1	20q11
612991	ASXL2	2p24.1
612992	NBPF3	1p36.12
612993	FILIP1L	3q12.1
612994	RAB28	4p16.1
612995	TRV-CAC1-2	5q35.3
612996	TRK-CTT2-3	5q35.3
612997	NA	NA
612998	NA	NA
612999	NA	NA
613000	NA	NA
613001	NA	NA
613002	NA	NA
613003	NA	NA
613004	HTT	4p16.3
613005	NA	NA
613006	NA	NA
613007	NA	NA
613008	NA	NA
613009	SEPSECS	4p15.2
613010	RFK	9q21.31
613011	NA	NA
613012	UROC1	3q21.2
613013	NA	NA
613014	NA	NA
613015	NA	NA
613016	NA	NA
613017	NA	NA
613018	TAT	16q22.1
613019	SDHAF2	11q12.2
613020	NA	NA
613021	NA	NA
613022	OGDH	7p13-p11.2
613023	CEP170	1q44
613024	NA	NA
613025	NA	NA
613026	NA	NA
613027	NA	NA
613028	NA	NA
613029	NA	NA
613030	NA	NA
613031	NA	NA
613032	NA	NA
613033	NA	NA
613034	NA	NA
613035	NA	NA
613036	PMPCA	9q34.3
613037	INPP5E	9q34.3
613038	NA	NA
613039	CHD1L	1q21.1
613040	CCDC26	8q24.21
613041	FAM90A1	12p13.31
613042	FAM90A3P	8p23.1
613043	FAM90A5P	8p23.1
613044	FAM90A7P	8p23.1
613045	FAM90A8P	8p23.1
613046	FAM90A9P	8p23.1
613047	FAM90A10P	8p23.1
613048	FAM90A12P	8p23.1
613049	FAM90A13P	8p23.1
613050	FAM90A14P	8p23.1
613051	FAM90A15P	8p23.1
613052	FAM90A18P	8p23.1
613053	FAM90A19P	8p23.1
613054	FAM90A20P	8p23.1
613055	NA	NA
613056	LUC7L2	7q34
613057	MIR26A2	12q14.1
613058	NA	NA
613059	NA	NA
613060	NA	NA
613061	NA	NA
613062	NA	NA
613063	NA	NA
613064	NA	NA
613065	NA	NA
613066	PKNOX2	11q24.2
613067	NA	NA
613068	NA	NA
613069	PHF10	6q27
613070	NA	NA
613071	NA	NA
613072	LOXHD1	18q21.1
613073	NA	NA
613074	NA	NA
613075	NA	NA
613076	NA	NA
613077	NA	NA
613078	NA	NA
613079	NA	NA
613080	NA	NA
613081	KDM1B	6p22.3
613082	ATP2C2	16q24.1
613083	LTN1	21q21.3
613084	MYT1L	2p25.3
613085	NA	NA
613086	NA	NA
613087	NA	NA
613088	NA	NA
613089	NA	NA
613090	NA	NA
613091	NA	NA
613092	NA	NA
613093	NA	NA
613094	NA	NA
613095	NA	NA
613096	NA	NA
613097	NA	NA
613098	NA	NA
613099	NA	NA
613100	NA	NA
613101	NA	NA
613102	NA	NA
613103	SRRM4	12q24.23
613104	CACFD1	9q34
613105	NA	NA
613106	NA	NA
613107	NA	NA
613108	NA	NA
613109	GM2A	5q33.1
613110	BLCAP	20q11.23
613111	CTSA	20q13.12
613112	NA	NA
613113	NF1	17q11.2
613114	RETREG1	NA
613115	NA	NA
613116	NA	NA
613117	SNORD50A	6q14.3
613118	NA	NA
613119	NA	NA
613120	NA	NA
613121	NEXN	1p31.1
613122	NA	NA
613123	NA	NA
613124	NA	NA
613125	NRIP3	11p15.3
613126	PSRC1	1p13.3
613127	CHRDL2	11q13.4
613128	STN1	NA
613129	CTC1	17p13.1
613130	TEN1	17q25.1
613131	MIR449A	5q11.2
613132	MIR449B	5q11.2
613133	TSPAN2	1p13.1
613134	TSPAN3	15q23
613135	NA	NA
613136	TSPAN5	4q22.3
613137	TSPAN9	12p13.33-p13.32
613138	TSPAN12	7q31.31
613139	TSPAN13	7p21.2
613140	TSPAN15	10q22.1
613141	DTX2	7q11.23
613142	DTX3	12q13.2
613143	DTX3L	3q21.1
613144	NA	NA
613145	NA	NA
613146	MIR184	15q25.1
613147	MIR205	1q32.2
613148	NA	NA
613149	CDKN2B-AS1	9p21.3
613150	NA	NA
613151	NA	NA
613152	NA	NA
613153	NA	NA
613154	NA	NA
613155	NA	NA
613156	NA	NA
613157	NA	NA
613158	NA	NA
613159	NA	NA
613160	VWF	12p13.3
613161	NA	NA
613162	NA	NA
613163	NA	NA
613164	NA	NA
613165	CANT1	17q25.3
613166	DCLK2	4q31.3
613167	DCLK3	3p22.3
613168	SERPINF2	17p13.3
613169	KLHDC8B	3p21.31
613170	TSPAN1	1p33
613171	RBM20	10q25.3
613172	NA	NA
613173	NEGR1	1p31.1
613174	NA	NA
613175	SMG8	17q23.2
613176	SMG9	19q13.31
613177	NA	NA
613178	CTIF	18q21.1
613179	NA	NA
613180	NA	NA
613181	BOLA1	1q21
613182	BOLA2	16p11.2
613183	BOLA3	2p13.1
613184	TRIM68	11p15.4
613185	MIR95	4
613186	MIR100	11q24.1
613187	MIR103A1	5q34
613188	MIR103A2	20p13
613189	MIR107	10q23.31
613190	DNAAF1	16q24.1
613191	DUSP13	10q23.1
613192	NA	NA
613193	NA	NA
613194	NA	NA
613195	NA	NA
613196	ETAA1	2p14
613197	TRAFD1	12q24.13
613198	KMT5C	19q13.42
613199	TAOK2	16p11.2
613200	PDS5A	4p14
613201	CHTF18	16p13.3
613202	CHTF8	16q22.1
613203	DSCC1	8q24.12
613204	NA	NA
613205	NA	NA
613206	NA	NA
613207	NA	NA
613208	XPC	3p25.1
613209	TMEM181	6q25.3
613210	DPH7	9q34.3
613211	NA	NA
613212	AARSD1	17q21.31
613213	CYB5R3	22q13.2
613214	WDR72	15q21.3
613215	NA	NA
613216	NA	NA
613217	NA	NA
613218	CYB5A	18q23
613219	NA	NA
613220	TMEM18	2p25.3
613221	MTCH2	11p11.2
613222	GNPDA2	4p13
613223	NA	NA
613224	NA	NA
613225	NA	NA
613226	ZNF296	19q13.32
613227	NA	NA
613228	AGA	4q34.3
613229	NA	NA
613230	PEPD	19q13.11
613231	KIF26A	14q32.33
613232	RBM42	19q13.12
613233	NA	NA
613234	NCEH1	3q26.31
613235	NA	NA
613236	KCNJ18	17p11.2
613237	NA	NA
613238	NA	NA
613239	NA	NA
613240	PPP1R1C	2q31.3
613241	NA	NA
613242	PPP1R14C	6q24.3-q25.3
613243	NA	NA
613244	NA	NA
613245	PPP1R12C	19q13.42
613246	PPP1R1A	12q13.2
613247	PLIN4	19p13.3
613248	PLIN5	19p13.3
613249	EBLN1	10p12.31
613250	EBLN2	3p13
613251	NA	NA
613252	NA	NA
613253	NA	NA
613254	NA	NA
613255	NA	NA
613256	PPP1R14D	15q11.2-q14
613257	PPP1R15B	1q32.1
613258	C18orf54	18q21
613259	RPTN	1q21.3
613260	KPRP	1q21.3
613261	PRTG	15q21.3
613262	RSL24D1	15q21
613263	SNHG5	6q14.3
613264	SNORD50B	6q14.3
613265	NA	NA
613266	NA	NA
613267	NA	NA
613268	NA	NA
613269	NA	NA
613270	NA	NA
613271	NA	NA
613272	KCTD3	1q41
613273	INIP	9q32
613274	MOCOS	18q12
613275	PPP1R16B	20q11.23
613276	USB1	16q13
613277	TMEM216	11q13.1
613278	SLX4	16p13.3
613279	ZC3H14	14q31.3
613280	NA	NA
613281	SNX20	16q12.1
613282	NA	NA
613283	GRXCR1	4p14
613284	NA	NA
613285	NA	NA
613286	NA	NA
613287	NA	NA
613288	TRIM72	16p11.2
613289	ATXN8	13q21.33
613290	NA	NA
613291	NA	NA
613292	DENND1B	1q31.3
613293	SH3PXD2B	5q35.2
613294	SAE1	19q13.32
613295	UBA2	19q13.11
613296	LAPTM4B	8q22.1
613297	MARCH6	5p15.2
613298	TICRR	15q26.1
613299	FAM13A	4q22.1
613300	FAM13A-AS1	4q22.1
613301	FEZF1	7q31.32
613302	ALKBH4	7q22.1
613303	ALKBH5	17p11.2
613304	ALKBH6	19q13.12
613305	ALKBH7	19p13.3
613306	ALKBH8	11q22.3
613307	NA	NA
613308	NA	NA
613309	NA	NA
613310	NA	NA
613311	LYRM4	6p25.1
613312	NA	NA
613313	NA	NA
613314	RPL37A	2q35
613315	RPL41	12q13
613316	WDFY4	10q11.23
613317	DCAF11	14q11.2
613318	NA	NA
613319	NA	NA
613320	NA	NA
613321	GXYLT1	12q12
613322	GXYLT2	3p13
613323	FRMPD2	10q11
613324	SPATA13	13q12.13
613325	NA	NA
613326	DPYS	8q22
613327	NA	NA
613328	NA	NA
613329	NA	NA
613330	NA	NA
613331	MARCH1	4q32.2
613332	MARCH2	19p13.2
613333	MARCH3	5q23.2
613334	MARCH7	2q24.2
613335	MARCH8	10q11.22
613336	MARCH9	12q14.1
613337	MARCH10	17q23.3
613338	MARCH11	5p15.1
613339	NA	NA
613340	NA	NA
613341	NA	NA
613342	NA	NA
613343	NA	NA
613344	KIAA1549	7q34
613345	NA	NA
613346	SHISA9	16p13.12
613347	NA	NA
613348	NA	NA
613349	OAT	10q26
613350	SLC52A3	20p13
613351	ARHGAP18	6q23.1
613352	RSRC1	3q25.32
613353	NA	NA
613354	TPRN	9q34.3
613355	NA	NA
613356	TRIL	7p14.3
613357	FIBCD1	9q34.2
613358	ALDH16A1	19q13.33
613359	LYPD6	2q23.2
613360	DRAM2	1p13.3
613361	SLC18B1	6q22.3-q23.3
613362	CINP	14q32.33
613363	WDR34	9q34.11
613364	NA	NA
613365	SLCO6A1	5q21.2
613366	SLC10A6	4q22.1
613367	LIN54	4q21.22
613368	CARNS1	11q13.1
613369	DDX42	17q23
613370	NA	NA
613371	NA	NA
613372	UFL1	6q16.3
613373	YEATS2	3q27.3
613374	SGF29	16p11.2
613375	NA	NA
613376	NA	NA
613377	SH3RF2	5q32
613378	GGACT	13q32.3
613379	CMBL	5p15.2
613380	HMX3	10q26.13
613381	CBS	21q22.3
613382	NA	NA
613383	ANKRD54	22q13.1
613384	CCNL1	3q25.31
613385	NA	NA
613386	POMP	13q12.13
613387	NA	NA
613388	NA	NA
613389	SLCO1C1	12p12.2
613390	NA	NA
613391	NA	NA
613392	NA	NA
613393	NA	NA
613394	MIR138-1	3p21.32
613395	MIR138-2	16q13
613396	DSCR8	21q22.2
613397	AVIL	12q14.1
613398	NA	NA
613399	NA	NA
613400	ADI1	2p25.2
613401	VIPAS39	14q24.3
613402	NA	NA
613403	TMEM127	2q11.2
613404	NA	NA
613405	MIR2861	9
613406	NA	NA
613407	NA	NA
613408	CCDC122	13q14.11
613409	LACC1	13q14.11
613410	NA	NA
613411	NA	NA
613412	NA	NA
613413	TMEM106B	7p21.3
613414	IL17REL	22q13.33
613415	CKMT1A	15q15
613416	SCIN	7p21.3
613417	SUPT20H	13q13
613418	NA	NA
613419	ZSCAN4	19q13.43
613420	KCTD1	18q11.2
613421	KCTD10	12q24.12
613422	KCTD2	17q25.2
613423	KCTD16	5q32
613424	NA	NA
613425	C2orf71	2p23.2
613426	NA	NA
613427	ANAPC16	10q22.2
613428	NA	NA
613429	HAUS2	15q15.1
613430	HAUS3	4p16.3
613431	HAUS4	14q11.1
613432	HAUS5	19q13.12
613433	HAUS6	9p22.1
613434	HAUS8	19p13.11
613435	NA	NA
613436	NA	NA
613437	FCHO1	19p13.12
613438	FCHO2	5q13.2
613439	CNST	1q44
613440	NA	NA
613441	TCN2	22q12.2
613442	PTX4	16p13.3
613443	NA	NA
613444	NA	NA
613445	NA	NA
613446	CEP120	5q23.2
613447	SPICE1	3q13.2
613448	MZT1	13q22.1
613449	MZT2A	2q21.1
613450	MZT2B	2q21.1
613451	NA	NA
613452	CATSPERG	19q13.1
613453	NA	NA
613454	NA	NA
613455	MIA3	1p36.33
613456	NA	NA
613457	NA	NA
613458	NA	NA
613459	NA	NA
613460	NA	NA
613461	LEPROT	1p31.2
613462	NA	NA
613463	NA	NA
613464	NA	NA
613465	NME7	1q24.2
613466	PFDN2	1q23.3
613467	ZCCHC6	9q21
613468	ASAH1	8p22
613469	HPSE2	10q24.2
613470	NA	NA
613471	NA	NA
613472	ULK3	15q24.1
613473	WDR7	18q21.31
613474	ZFAND2B	2q35
613475	RRP36	6p21.1
613476	MFSD6	2q32.2
613477	NA	NA
613478	CCDC106	19q13.42
613479	CEP131	17q25.3
613480	NA	NA
613481	CCDC62	12q24.31
613482	CCNL2	1p36.33
613483	BHLHE22	8q12.1
613484	SPEN	1p36
613485	NA	NA
613486	MIR33B	17p11.2
613487	MIR212	17p13.3
613488	NA	NA
613489	NA	NA
613490	NA	NA
613491	ACER1	19p13.3
613492	ACER2	9p21.3
613493	NA	NA
613494	NA	NA
613495	NA	NA
613496	NA	NA
613497	LIPA	10q23.2-q23.3
613498	NA	NA
613499	HIST1H2AA	6p22.2
613500	NA	NA
613501	NA	NA
613502	NA	NA
613503	HLA-DQA2	6p21.3
613504	ZFYVE21	14q32.33
613505	LRRC26	9q34.3
613506	NA	NA
613507	NA	NA
613508	NA	NA
613509	NA	NA
613510	LAMTOR1	11q13.4
613511	SPINK9	5q32
613512	ZBED6	1q32.1
613513	ZC3H11A	1q32.1
613514	ZP4	1q43
613515	ATG14	14q22.2
613516	RUBCN	3q29
613517	NA	NA
613518	NA	NA
613519	NA	NA
613520	FGD6	12q23.1
613521	UROD	1p34
613522	OPN1SW	7q32.1
613523	NA	NA
613524	SDCCAG8	1q43
613525	PSORS1C1	6p21.3
613526	PSORS1C2	6p21.3
613527	DNAJC27	2p23.3
613528	SYT9	11p15.4
613529	CEP152	15q21.1
613530	NA	NA
613531	PTENP1	9p13.3
613532	RAB8B	15q22
613533	NA	NA
613534	FAN1	15q13.3
613535	KIAA0319L	1p34.3
613536	LEKR1	3q25.31
613537	NLRC5	16q13
613538	FEM1A	19p13.3
613539	FEM1B	15q22
613540	SPTSSA	14q13.1
613541	C12orf65	12q24.31
613542	MTRF1L	6q25-q26
613543	SLCO5A1	8q13.1
613544	NA	NA
613545	NA	NA
613546	NA	NA
613547	NA	NA
613548	NA	NA
613549	NA	NA
613550	NA	NA
613551	NA	NA
613552	GSAP	7q11.23
613553	XPNPEP3	22q13.2
613554	NA	NA
613555	TET3	2p13.1
613556	MIR659	22q13.1
613557	NA	NA
613558	NA	NA
613559	NA	NA
613560	NTMT1	9q34.2
613561	NA	NA
613562	FCRL6	1q23.2
613563	NA	NA
613564	NA	NA
613565	UBE4B	1p36.1
613566	NA	NA
613567	ZMYM6	1p34.2
613568	ZMYM4	1p34-p32
613569	SUN2	22q13.1
613570	LDAH	2p24.1
613571	NA	NA
613572	GPRC6A	6q22.31
613573	NA	NA
613574	TTC39B	9p22.2
613575	NA	NA
613576	NA	NA
613577	TBC1D24	16p13.3
613578	PRSS3	9p13
613579	CLEC6A	12p13
613580	WDPCP	2p15
613581	NA	NA
613582	NA	NA
613583	WDR62	19q13.12
613584	ALDH1L2	12q23.3
613585	TMEM147	19q13.12
613586	NOB1	16q22.1
613587	NA	NA
613588	CLEC3A	16q23
613589	NA	NA
613590	BTN2A1	6p22.1
613591	BTN2A2	6p22.1
613592	BTN2A3P	6p22.1
613593	BTN3A1	6p22.1
613594	BTN3A2	6p22.1
613595	BTN3A3	6p22.1
613596	FAM161A	2p15
613597	HOGA1	10q24.1
613598	ZNF513	2p23.3
613599	ABHD12	20p11.21
613600	NA	NA
613601	NA	NA
613602	WDR35	2p24.3
613603	NA	NA
613604	NA	NA
613605	BBIP1	10q25.3
613606	NA	NA
613607	THEMIS	6q22.33
613608	NA	NA
613609	HFE	6p21.3
613610	NA	NA
613611	NA	NA
613612	NA	NA
613613	MIR208B	14q11.2
613614	MIR499A	20q11.22
613615	NA	NA
613616	NA	NA
613617	NA	NA
613618	NA	NA
613619	SCARF2	22q11.21
613620	TBC1D10B	16p11.2
613621	NUBPL	14q12
613622	FOXRED1	11q24.2
613623	NA	NA
613624	ZNF592	15q25.2
613625	NA	NA
613626	NA	NA
613627	NA	NA
613628	NA	NA
613629	PIEZO2	18p11.21
613630	NA	NA
613631	WASHC2C	NA
613632	WASHC1	NA
613633	DENND1A	9q34.11
613634	DENND1C	19p13.3
613635	EIF2AK1	7p22
613636	NA	NA
613637	NA	NA
613638	NA	NA
613639	ADGRD1	12q24.33
613640	NA	NA
613641	NA	NA
613642	NA	NA
613643	NA	NA
613644	ATF7IP	12p13.1
613645	ATF7IP2	16p13.2
613646	NA	NA
613647	NA	NA
613648	MEG8	14q32.31
613649	SNORD112	14q32.31
613650	SNORD113-1	14q32.31
613651	SNORD114-1	14q32.31
613652	NA	NA
613653	AP5Z1	7p22.1
613654	MIR380	14q32.31
613655	KCNK18	10q26.11
613656	NA	NA
